price,title,url
11500,WiFi Certified 32 inch Android Powered LED TV with 1 Yr Warranty,https://www.olx.in/item/wifi-certified-32-inch-android-powered-led-tv-with-1-yr-warranty-ID1kpXv3.html
9499,New 32 inch LED TV with Replacement Warranty,https://www.olx.in/item/new-32-inch-led-tv-with-replacement-warranty-ID1kquQF.html
6998,Samsung UHD TV 4K Box,https://www.olx.in/item/samsung-uhd-tv-4k-box-ID1me8vT.html
11499,32 inch Android LED TV With On call Warranty,https://www.olx.in/item/32-inch-android-led-tv-with-on-call-warranty-ID1jGlgh.html
15000,Desktop and Black Samsung LED 22 inch monitor with graphic card,https://www.olx.in/item/desktop-and-black-samsung-led-22-inch-monitor-with-graphic-card-ID1me8Df.html
6500,Panasonic Shelf Stereo System,https://www.olx.in/item/panasonic-shelf-stereo-system-ID1me8CW.html
11499,"Kitkat Powered 32"" inch LED TV with 1 Year Warranty",https://www.olx.in/item/kitkat-powered-32-inch-led-tv-with-1-year-warranty-ID1kourT.html
11499,"32"" Android / Smart LED TV with Built in WI//FI",https://www.olx.in/item/32-android-smart-led-tv-with-built-in-wi-fi-ID1jKd5N.html
1100,White D2H Videocon HD Parabolic Antenna,https://www.olx.in/item/white-d2h-videocon-hd-parabolic-antenna-ID1me8I5.html
26580,50 inch smart 4k led tv with 1year warranty.,https://www.olx.in/item/50-inch-smart-4k-led-tv-with-1year-warranty-ID1ll1pX.html
6980,24 se 65tak all size available with 1 year warranty with bill.,https://www.olx.in/item/24-se-65tak-all-size-available-with-1-year-warranty-with-bill-ID1iYXO9.html
6499,N55 sony and Sam led or JBL BOOMS BOX avaible with bill,https://www.olx.in/item/n55-sony-and-sam-led-or-jbl-booms-box-avaible-with-bill-ID1lcFV9.html
5000,Melbon led tv,https://www.olx.in/item/melbon-led-tv-ID1me8UJ.html
23000,Mi Tv's Sealed 43inch/32inch/55inch (2)years,https://www.olx.in/item/mi-tvs-sealed-43inch-32inch-55inch-2years-ID1me8JH.html
26558,50 Inch Of New Led4k Uhd For Sale,https://www.olx.in/item/50-inch-of-new-led4k-uhd-for-sale-ID1jNuTL.html
26880,50 Inch Of New Led4k Uhd For Sale,https://www.olx.in/item/50-inch-of-new-led4k-uhd-for-sale-ID1jKR6b.html
10000,Black Samsung LED 23 inch Screen TV with airtel HD set up box,https://www.olx.in/item/black-samsung-led-23-inch-screen-tv-with-airtel-hd-set-up-box-ID1me6lp.html
23000,"New 42"" Sony Android Full HD LED panel TV with warranty",https://www.olx.in/item/new-42-sony-android-full-hd-led-panel-tv-with-warranty-ID1me6qw.html
11499,32 inch Android LED TV with Onsite Warranty,https://www.olx.in/item/32-inch-android-led-tv-with-onsite-warranty-ID1jGB9F.html
4000,Blue And Black JBL Portable Speaker,https://www.olx.in/item/blue-and-black-jbl-portable-speaker-ID1me6wt.html
1600,Color tv size 14 inch good condition,https://www.olx.in/item/color-tv-size-14-inch-good-condition-ID1lGJa3.html
9900,"HAIER 32"" HD LED brand new condition very very",https://www.olx.in/item/haier-32-hd-led-brand-new-condition-very-very-ID1me6rZ.html
1400,Two Black-and-red Stereo Speakers,https://www.olx.in/item/two-black-and-red-stereo-speakers-ID1me6v1.html
1000,White Videocon Parabolic Antenna Set,https://www.olx.in/item/white-videocon-parabolic-antenna-set-ID1me6vw.html
6500,Vjn good sound led with bill and warranty all sizes led available,https://www.olx.in/item/vjn-good-sound-led-with-bill-and-warranty-all-sizes-led-available-ID1lpHMW.html
450,Round Black And Gray Portable Speaker,https://www.olx.in/item/round-black-and-gray-portable-speaker-ID1me6O9.html
6500,Dadri sony led tv and sam led &JBL BOOMS BOX avaible,https://www.olx.in/item/dadri-sony-led-tv-and-sam-led-jbl-booms-box-avaible-ID1lnhjf.html
23000,"New 42"" Sony Android Full HD Sony LED Panel TV",https://www.olx.in/item/new-42-sony-android-full-hd-sony-led-panel-tv-ID1me6Qh.html
14500,"New 32"" Sony Android Full HD LED panel TV with warranty",https://www.olx.in/item/new-32-sony-android-full-hd-led-panel-tv-with-warranty-ID1me6Uz.html
1000,"Jio wifi, portable wifi compact, with bill and",https://www.olx.in/item/jio-wifi-portable-wifi-compact-with-bill-and-ID1me6Cj.html
11499,Android Loaded 32 inch Smart Full HD LED TV with 1 Yr Warranty,https://www.olx.in/item/android-loaded-32-inch-smart-full-hd-led-tv-with-1-yr-warranty-ID1klpl7.html
2700,Black and Grey 3 Burner Usha Gas stove,https://www.olx.in/item/black-and-grey-3-burner-usha-gas-stove-ID1me71l.html
11499,"32"" Smart LED Full HD LED TV With 1 Year_Warranty",https://www.olx.in/item/32-smart-led-full-hd-led-tv-with-1-year-warranty-ID1iY67h.html
4000,Bt Black 4.1 Channel Speaker,https://www.olx.in/item/bt-black-4-1-channel-speaker-ID1me77z.html
1500,"New generation available , call me",https://www.olx.in/item/new-generation-available-call-me-ID1me7fP.html
15000,"Lloyd 32"" HD led tv at rs.15000 only",https://www.olx.in/item/lloyd-32-hd-led-tv-at-rs-15000-only-ID1me2ol.html
5000,"32"" Videocon LCD TV",https://www.olx.in/item/32-videocon-lcd-tv-ID1me2Ir.html
6500,!!!Brand new quadcopters!!!     1. Mint,https://www.olx.in/item/brand-new-quadcopters-1-mint-ID1me319.html
18000,Round Silver Harman / Kardon Speaker,https://www.olx.in/item/round-silver-harman-kardon-speaker-ID1me36p.html
8999,All size of led tv for sale on heavy discont with,https://www.olx.in/item/all-size-of-led-tv-for-sale-on-heavy-discont-with-ID1me3rR.html
15500,धमाका ऑफर सबसे सस्ता और सबसे अच्छा 2 साल गारंटी के साथ,https://www.olx.in/item/2-ID1me3vL.html
6600,Wacth Live Tv 1080p Hd Wi-fi Projector Best Us Home/education/business,https://www.olx.in/item/wacth-live-tv-1080p-hd-wi-fi-projector-best-us-home-education-business-ID1hSMEN.html
3000,Black Sony Flat Screen TV,https://www.olx.in/item/black-sony-flat-screen-tv-ID1me3DT.html
11100,Wholesaler Rate Mai. New Led TV With 2 Year Warranty,https://www.olx.in/item/wholesaler-rate-mai-new-led-tv-with-2-year-warranty-ID1me3Gx.html
1550,Jbl Boombox Bluetooth speaker waterproof fixed price 2000rs no bargain,https://www.olx.in/item/jbl-boombox-bluetooth-speaker-waterproof-fixed-price-2000rs-no-bargain-ID1me3I3.html
300,Black And Gray 12 inches fish,https://www.olx.in/item/black-and-gray-12-inches-fish-ID1me3Fx.html
10500,We Have 22 inch to 50 Inch Led Tv.,https://www.olx.in/item/we-have-22-inch-to-50-inch-led-tv-ID1me3IB.html
12200,सबसे सस्ता Led Tv टीवी ऑफर सीमित समय के लिए जल्दी बुकिंग करे,https://www.olx.in/item/led-tv-ID1me3HL.html
1000,"Camping tools, campers best friends, sleeping",https://www.olx.in/item/camping-tools-campers-best-friends-sleeping-ID1me30Z.html
3350,Gray And Black CRT TV,https://www.olx.in/item/gray-and-black-crt-tv-ID1me3MN.html
1350,Jbl Flip 3 Bluetooth speaker waterproof fixed,https://www.olx.in/item/jbl-flip-3-bluetooth-speaker-waterproof-fixed-ID1me47b.html
16500,MacBook model 1342,https://www.olx.in/item/macbook-model-1342-ID1me4c5.html
16000,"Flat Screen Sony panel 40""inch full HD led TV 1yr replacement warranty",https://www.olx.in/item/flat-screen-sony-panel-40-inch-full-hd-led-tv-1yr-replacement-warranty-ID1kUoQH.html
3800,LG Flatron but no remote,https://www.olx.in/item/lg-flatron-but-no-remote-ID1mdZ8f.html
12000,Gray CRT Television With Remote,https://www.olx.in/item/gray-crt-television-with-remote-ID1mdX9R.html
5500,Apple iPod Classic 80gb black,https://www.olx.in/item/apple-ipod-classic-80gb-black-ID1mdZwl.html
11999,Sony 32 inch full HD smart led TV with warranty,https://www.olx.in/item/sony-32-inch-full-hd-smart-led-tv-with-warranty-ID1f64Hw.html
12000,Black Flat Screen TV With Remote,https://www.olx.in/item/black-flat-screen-tv-with-remote-ID1mdZOW.html
10000,Fully Seal PC Computer with 16inch LED Monitor; new keyboard,https://www.olx.in/item/fully-seal-pc-computer-with-16inch-led-monitor-new-keyboard-ID1me01x.html
55000,Bulk HP Spectre ×360 G2 i7/6th Gen/8GB,https://www.olx.in/item/bulk-hp-spectre-360-g2-i7-6th-gen-8gb-ID1mdZOJ.html
3000,Sony 28 inch color tv,https://www.olx.in/item/sony-28-inch-color-tv-ID1me4eH.html
6499,Sony full hd led TV 24 inch brand new with 1 HDMI port,https://www.olx.in/item/sony-full-hd-led-tv-24-inch-brand-new-with-1-hdmi-port-ID1kBn2x.html
17499,40 inch smart full hd Sony brand new led TV with 1 year warranty,https://www.olx.in/item/40-inch-smart-full-hd-sony-brand-new-led-tv-with-1-year-warranty-ID1kzWZd.html
300,Amplifier Never Used.,https://www.olx.in/item/amplifier-never-used-ID1me0xX.html
6000,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1me0Cl.html
19499,42 inch smart sony brand new full hd led tv boxes with warranty,https://www.olx.in/item/42-inch-smart-sony-brand-new-full-hd-led-tv-boxes-with-warranty-ID1kAcEP.html
14999,Sony 40 inch normal led tv boxes with warranty,https://www.olx.in/item/sony-40-inch-normal-led-tv-boxes-with-warranty-ID1kyCTz.html
3000,"Original Beats Pill 2016 model , surround sound",https://www.olx.in/item/original-beats-pill-2016-model-surround-sound-ID1me0P5.html
1500,Colored texla tv in working condition,https://www.olx.in/item/colored-texla-tv-in-working-condition-ID1me0e1.html
2250,Venturo LED scrolling display:- enrich your business,https://www.olx.in/item/venturo-led-scrolling-display-enrich-your-business-ID1km10N.html
2500,Sony 3D Blu-ray player proper working condition,https://www.olx.in/item/sony-3d-blu-ray-player-proper-working-condition-ID1me16h.html
500,New 2wk ago full condition,https://www.olx.in/item/new-2wk-ago-full-condition-ID1me0Xf.html
500,New piece 1week ago JP gold full condition,https://www.olx.in/item/new-piece-1week-ago-jp-gold-full-condition-ID1me1aD.html
100,Black Portable Speaker,https://www.olx.in/item/black-portable-speaker-ID1me1eL.html
28000,Black Wooden Cabinet With Shelf,https://www.olx.in/item/black-wooden-cabinet-with-shelf-ID1mdX8n.html
120,Nokia original charger new condition,https://www.olx.in/item/nokia-original-charger-new-condition-ID1mdX61.html
5000,Gray CRT Television With Black Wooden TV Hutch,https://www.olx.in/item/gray-crt-television-with-black-wooden-tv-hutch-ID1mdX3X.html
3000,Videocon 21inch flat tv super condition super,https://www.olx.in/item/videocon-21inch-flat-tv-super-condition-super-ID1mdXfx.html
7500,Samsung HW-K350 2.1 Channel Sound Bar Speakers,https://www.olx.in/item/samsung-hw-k350-2-1-channel-sound-bar-speakers-ID1mdXrP.html
60000,Yamaha 12 inch monitor speaker Yamaha amplifier,https://www.olx.in/item/yamaha-12-inch-monitor-speaker-yamaha-amplifier-ID1lFkBx.html
44000,The TV unit z less than 8 months old and made of,https://www.olx.in/item/the-tv-unit-z-less-than-8-months-old-and-made-of-ID1mdXrJ.html
11499,Samsung panel 32 inch Iconic Led Tv Box Pack Brand New,https://www.olx.in/item/samsung-panel-32-inch-iconic-led-tv-box-pack-brand-new-ID1lnVq3.html
5555,Samsung tv good in condition,https://www.olx.in/item/samsung-tv-good-in-condition-ID1mdXAr.html
8000,Black Flat Screen TV With Remote,https://www.olx.in/item/black-flat-screen-tv-with-remote-ID1mdXFn.html
6499,Sony 24 inch full high definition flat screen LED TV one year warranty,https://www.olx.in/item/sony-24-inch-full-high-definition-flat-screen-led-tv-one-year-warranty-ID1hTpaw.html
500,Landmark wireless Bluetooth speaker only 1 month,https://www.olx.in/item/landmark-wireless-bluetooth-speaker-only-1-month-ID1mdXSF.html
11999,32 inch smart full hd Sony Black Flat-screen LED TV with warranty,https://www.olx.in/item/32-inch-smart-full-hd-sony-black-flat-screen-led-tv-with-warranty-ID1gMSEt.html
14499,Full hd Sony led Flat Screen Television with 2HDMI,https://www.olx.in/item/full-hd-sony-led-flat-screen-television-with-2hdmi-ID1lbQ7X.html
11499,"32"" smart full HD brand new sony led TV",https://www.olx.in/item/32-smart-full-hd-brand-new-sony-led-tv-ID1lbNMt.html
3000,20 inc Lg LCD monitor,https://www.olx.in/item/20-inc-lg-lcd-monitor-ID1mdSJj.html
3700,Google home,https://www.olx.in/item/google-home-ID1mdZW3.html
150,Earphone Fully New,https://www.olx.in/item/earphone-fully-new-ID1mdSUJ.html
1559,Gray CRT TV With Remote,https://www.olx.in/item/gray-crt-tv-with-remote-ID1mdTgX.html
8000,"Amazon Echo up for sale. Brand new, never been",https://www.olx.in/item/amazon-echo-up-for-sale-brand-new-never-been-ID1mdTs9.html
5000,32 inch flat tv sansui good condition 78029.22127,https://www.olx.in/item/32-inch-flat-tv-sansui-good-condition-78029-22127-ID1mdTyH.html
5500,Black And Gray Speaker System,https://www.olx.in/item/black-and-gray-speaker-system-ID1mdTDn.html
1000,"Jiofi aitu 999tokia tu nahoi,2000loi Flipkart t Sab,warranty ase 1year",https://www.olx.in/item/jiofi-aitu-999tokia-tu-nahoi-2000loi-flipkart-t-sab-warranty-ase-1year-ID1mdTV7.html
1350,Black Dish TV HD Home Satellite Dish Set,https://www.olx.in/item/black-dish-tv-hd-home-satellite-dish-set-ID1mdSSX.html
18000,Phonic Proffesional power amplifier 4 ohms =,https://www.olx.in/item/phonic-proffesional-power-amplifier-4-ohms-ID1mdUdL.html
2000,White And Black Media Player,https://www.olx.in/item/white-and-black-media-player-ID1mdSHZ.html
1550,Black DISHTV Parabolic Antenna Set-top Box,https://www.olx.in/item/black-dishtv-parabolic-antenna-set-top-box-ID1mdUs9.html
1150,G track dvd player for sale...perfect working,https://www.olx.in/item/g-track-dvd-player-for-sale-perfect-working-ID1mdUkw.html
7800,32inch samsung lcd urjant sall no any problem,https://www.olx.in/item/32inch-samsung-lcd-urjant-sall-no-any-problem-ID1mdUDx.html
5000,Dell LCD Monitor (E1912q). Great condition,https://www.olx.in/item/dell-lcd-monitor-e1912q-great-condition-ID1mdUFT.html
2800,Black And Gray Subwoofer f&d speaker best quality,https://www.olx.in/item/black-and-gray-subwoofer-f-d-speaker-best-quality-ID1mdUMJ.html
1100,Logitech X50 Wireless Speakers (Black/Grey),https://www.olx.in/item/logitech-x50-wireless-speakers-black-grey-ID1mdUQh.html
3500,Mitashi C.d /d.v.d/ Bluetooth Player With 5,https://www.olx.in/item/mitashi-c-d-d-v-d-bluetooth-player-with-5-ID1mdUSR.html
2000,Black 4-way Speaker,https://www.olx.in/item/black-4-way-speaker-ID1kX1UN.html
600,3 led light with gocus and flashing it's New and,https://www.olx.in/item/3-led-light-with-gocus-and-flashing-its-new-and-ID1mdPex.html
45999,Mi tv 55 inch available now,https://www.olx.in/item/mi-tv-55-inch-available-now-ID1ixImx.html
5000,Gray CRT TV With TV Stand,https://www.olx.in/item/gray-crt-tv-with-tv-stand-ID1mdPfZ.html
2000,New condition foot hinges 8 pic,https://www.olx.in/item/new-condition-foot-hinges-8-pic-ID1mdPhb.html
1500,Black Speakers,https://www.olx.in/item/black-speakers-ID1mdPgL.html
6500,Hi iwant to sell my Samsung washing mashine fully,https://www.olx.in/item/hi-iwant-to-sell-my-samsung-washing-mashine-fully-ID1mdPjN.html
1690,Dish TV NXT Premium HD Box with Recorder-1 Month Free Full package,https://www.olx.in/item/dish-tv-nxt-premium-hd-box-with-recorder-1-month-free-full-package-ID1lRn2X.html
5000,Black And Gray LG CRT TV,https://www.olx.in/item/black-and-gray-lg-crt-tv-ID1mdPCx.html
14500,Micromax Full HD LED tv 32 inch,https://www.olx.in/item/micromax-full-hd-led-tv-32-inch-ID1mdPLj.html
5000,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1mdQ0f.html
12500,SONY STR-DE497 AV RECEIVER in A Very GentlY UseD ConditioN.,https://www.olx.in/item/sony-str-de497-av-receiver-in-a-very-gently-used-condition-ID1mdPRF.html
500,Philips SHN5500 headphone looking good condition,https://www.olx.in/item/philips-shn5500-headphone-looking-good-condition-ID1mdQ6h.html
9000,Panasonic viera Flat Screen TV With Remote,https://www.olx.in/item/panasonic-viera-flat-screen-tv-with-remote-ID1mdQ4w.html
100,Gray And Black Portable Speaker,https://www.olx.in/item/gray-and-black-portable-speaker-ID1mdQH5.html
4000,LG flatron TV,https://www.olx.in/item/lg-flatron-tv-ID1mdQKT.html
10500,"32"" smart sony full hd tv with 1yr warranty and wall mount",https://www.olx.in/item/32-smart-sony-full-hd-tv-with-1yr-warranty-and-wall-mount-ID1lHzIp.html
3000,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1mdQSB.html
5000,"Sony music system, with 5 in 1 speakers",https://www.olx.in/item/sony-music-system-with-5-in-1-speakers-ID1mdQOL.html
220,Round Black And Green Portable Speaker,https://www.olx.in/item/round-black-and-green-portable-speaker-ID1mdQkJ.html
1500,Black And Red PA Speaker,https://www.olx.in/item/black-and-red-pa-speaker-ID1mdPB5.html
1700,14 inches BPL tv with new remote and good colour,https://www.olx.in/item/14-inches-bpl-tv-with-new-remote-and-good-colour-ID1mdKCb.html
1000,Dish TV :Dish and set top box with remort in well condition.,https://www.olx.in/item/dish-tv-dish-and-set-top-box-with-remort-in-well-condition-ID1mdKSD.html
9500,Brand New sealed condition unused with original invoice,https://www.olx.in/item/brand-new-sealed-condition-unused-with-original-invoice-ID1mdL0Z.html
8999,Brand new 32 inch AIWA LED TV with samsung panel,https://www.olx.in/item/brand-new-32-inch-aiwa-led-tv-with-samsung-panel-ID1mdKUL.html
2500,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1mdLCt.html
12000,"Sony panel 32""full hd smart Android led tv one year replacement wrnty",https://www.olx.in/item/sony-panel-32-full-hd-smart-android-led-tv-one-year-replacement-wrnty-ID1h4UrT.html
2250,Black And Gray Multimedia Speaker System,https://www.olx.in/item/black-and-gray-multimedia-speaker-system-ID1mdLMl.html
10999,Smart Tv Full Android Led Tv With One Year,https://www.olx.in/item/smart-tv-full-android-led-tv-with-one-year-ID1maU6w.html
1999,Ahuja amplifier support two double bara speakers,https://www.olx.in/item/ahuja-amplifier-support-two-double-bara-speakers-ID1mdLUR.html
50,Fidget spinner metal 1 for 50 (pack piece),https://www.olx.in/item/fidget-spinner-metal-1-for-50-pack-piece-ID1mdM73.html
1500,New jio fi... ekbar vi use nehi kiya.. brand new..,https://www.olx.in/item/new-jio-fi-ekbar-vi-use-nehi-kiya-brand-new-ID1mdM1h.html
5100,Holesale rate me NEW LEDTV 2yr warranty5000 se 20 inc 55 in-7O7O894786,https://www.olx.in/item/holesale-rate-me-new-ledtv-2yr-warranty5000-se-20-inc-55-in-7o7o894786-ID1icRNW.html
4000,Color TV 21inche Samsung company,https://www.olx.in/item/color-tv-21inche-samsung-company-ID1mdLWL.html
3000,"Dvd,sound Box,remoute is new not old. Good Condition.",https://www.olx.in/item/dvd-sound-box-remoute-is-new-not-old-good-condition-ID1mdMbP.html
13000,"Bumper offer guys save 8000/- get 32""full HD Sony",https://www.olx.in/item/bumper-offer-guys-save-8000-get-32-full-hd-sony-ID1mdMhD.html
5500,Contact to buy New Sony smart and hd tv in valuable rates,https://www.olx.in/item/contact-to-buy-new-sony-smart-and-hd-tv-in-valuable-rates-ID1mdMsD.html
399,"Bluetooth speaker with dolby atmos.. sd card,",https://www.olx.in/item/bluetooth-speaker-with-dolby-atmos-sd-card-ID1mdMK3.html
37000,Tcl 4k tv new condition smart tv,https://www.olx.in/item/tcl-4k-tv-new-condition-smart-tv-ID1mdMHj.html
500,"Mi orginal earphone, 5month warranty period",https://www.olx.in/item/mi-orginal-earphone-5month-warranty-period-ID1mdMOh.html
16000,"I3 processor, 1TB HDD, 6GB RAM(Within warranty),",https://www.olx.in/item/i3-processor-1tb-hdd-6gb-ramwithin-warranty-ID1mdMHW.html
3000,Lg black colour tv in good condition,https://www.olx.in/item/lg-black-colour-tv-in-good-condition-ID1mdMkD.html
600,Ipro power bank,https://www.olx.in/item/ipro-power-bank-ID1mdMzB.html
38000,Vintage Music system JVC speker SONY amplifier sony tuner,https://www.olx.in/item/vintage-music-system-jvc-speker-sony-amplifier-sony-tuner-ID1k8QcT.html
4000,Tv for sale good conditions,https://www.olx.in/item/tv-for-sale-good-conditions-ID1mdMQh.html
5400,Brand new steel cot with foam bed 6 x 4,https://www.olx.in/item/brand-new-steel-cot-with-foam-bed-6-x-4-ID1mdN6P.html
1800,"10""+8""boofar sapekar good condition urgent sale",https://www.olx.in/item/10-8-boofar-sapekar-good-condition-urgent-sale-ID1mdHB1.html
3999,Amazon Fire Tv,https://www.olx.in/item/amazon-fire-tv-ID1mdHHp.html
5000,LG golden eye flatron,https://www.olx.in/item/lg-golden-eye-flatron-ID1mdHGB.html
800,Intex it 2425 beat speaker 2.1 mo no is -,https://www.olx.in/item/intex-it-2425-beat-speaker-2-1-mo-no-is-ID1mdHEx.html
17000,Onkyo htr340 5.1 Channel Speaker package,https://www.olx.in/item/onkyo-htr340-5-1-channel-speaker-package-ID1mdHRj.html
1500,Apple EarPods,https://www.olx.in/item/apple-earpods-ID1mdHQf.html
100,Black Travel Adapter,https://www.olx.in/item/black-travel-adapter-ID1mdHTt.html
9499,"32"" LED TV Seal Packed with 12 Months Onsite Warranty",https://www.olx.in/item/32-led-tv-seal-packed-with-12-months-onsite-warranty-ID1g6dOp.html
7999,Amazon Echo,https://www.olx.in/item/amazon-echo-ID1mdI8p.html
2100,Blue And Black Car Amplifier,https://www.olx.in/item/blue-and-black-car-amplifier-ID1mdI9d.html
6499,24 inch LED TV Box Packed with 12 Months On_Site Warranty,https://www.olx.in/item/24-inch-led-tv-box-packed-with-12-months-on-site-warranty-ID1e505d.html
7000,Its philips 5.1 speaker with subwoofer.NOTE- only speakers no DVD,https://www.olx.in/item/its-philips-5-1-speaker-with-subwoofer-note-only-speakers-no-dvd-ID1mdIoh.html
3200,Samsung full set home theatre with DVD 96 eight,https://www.olx.in/item/samsung-full-set-home-theatre-with-dvd-96-eight-ID1mdIp3.html
13800,Purple And Black IHome Dock Speaker,https://www.olx.in/item/purple-and-black-ihome-dock-speaker-ID1mdIBd.html
2500,Bluetooth headphones .. brand new,https://www.olx.in/item/bluetooth-headphones-brand-new-ID1mdINL.html
82000,NEW 55 Inch SONY 4K LED TV CURVED sealed box,https://www.olx.in/item/new-55-inch-sony-4k-led-tv-curved-sealed-box-ID1mdIRz.html
16500,Dell all in one Desktop : Intel processor 4 GB,https://www.olx.in/item/dell-all-in-one-desktop-intel-processor-4-gb-ID1mdDvN.html
1500,MI Bluetooth speaker 2 day old,https://www.olx.in/item/mi-bluetooth-speaker-2-day-old-ID1mdDFl.html
5500,Onida tv flat type colour,https://www.olx.in/item/onida-tv-flat-type-colour-ID1mdDMp.html
11500,32- inch sony panel full hd smart led tv at wholesale prices,https://www.olx.in/item/32-inch-sony-panel-full-hd-smart-led-tv-at-wholesale-prices-ID1hB4Y1.html
800,Black Samsung DVD writer for computer,https://www.olx.in/item/black-samsung-dvd-writer-for-computer-ID1mdIhN.html
17000,42- inch sony panel full hd led tv at low price,https://www.olx.in/item/42-inch-sony-panel-full-hd-led-tv-at-low-price-ID1hLdiP.html
240,Syska LED Box,https://www.olx.in/item/syska-led-box-ID1mdDYb.html
5000,Sony LED backlight Digital Frame 7” (NEW),https://www.olx.in/item/sony-led-backlight-digital-frame-7-new-ID1mdDVX.html
2000,Jack martin Black-and-gray 5.1 Multimedia Speakers,https://www.olx.in/item/jack-martin-black-and-gray-5-1-multimedia-speakers-ID1mdEiX.html
800,"Red Gear, HELLSCREAM gaming headphones",https://www.olx.in/item/red-gear-hellscream-gaming-headphones-ID1mdEgr.html
280,Universal High quality Earphone Superb Bass,https://www.olx.in/item/universal-high-quality-earphone-superb-bass-ID1mdEqP.html
6000,A colored TV,https://www.olx.in/item/a-colored-tv-ID1mdEVD.html
800,LEDProjector Headlight 2018,https://www.olx.in/item/ledprojector-headlight-2018-ID1mdF0d.html
600,Two White-and-black Speakers,https://www.olx.in/item/two-white-and-black-speakers-ID1mdF5w.html
37000,Denon AVR-X540 & JBL Cinema 510 Home theatre Speaker Package Brand new,https://www.olx.in/item/denon-avr-x540-jbl-cinema-510-home-theatre-speaker-package-brand-new-ID1mdEAn.html
4000,Samsung colour TV 21 inches flat screen in working condition,https://www.olx.in/item/samsung-colour-tv-21-inches-flat-screen-in-working-condition-ID1mdES7.html
7000,Sony tz145.. 5.1,https://www.olx.in/item/sony-tz145-5-1-ID1mdFDP.html
28000,Sharp 3d TV 40 inch mint condition for more details,https://www.olx.in/item/sharp-3d-tv-40-inch-mint-condition-for-more-details-ID1mdFlW.html
1450,NEW DISH TV Offer-DISH TV Latest NXT Premium HD,https://www.olx.in/item/new-dish-tv-offer-dish-tv-latest-nxt-premium-hd-ID1lknWP.html
1200,Sony Advance DVD + RWI-R play back,https://www.olx.in/item/sony-advance-dvd-rwi-r-play-back-ID1mdyZ9.html
450,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1mdz33.html
800,Crystal ultra slim induction cooktop,https://www.olx.in/item/crystal-ultra-slim-induction-cooktop-ID1mdzf1.html
5000,Gray Philips Widescreen CRT TV,https://www.olx.in/item/gray-philips-widescreen-crt-tv-ID1mdzix.html
11000,Black Flat Screen TV Screenshot,https://www.olx.in/item/black-flat-screen-tv-screenshot-ID1mdzth.html
2000,Automatic new gas stove with Italian technology.,https://www.olx.in/item/automatic-new-gas-stove-with-italian-technology-ID1mdFsD.html
8500,"Bose Sound Dock 2, excellent condition for",https://www.olx.in/item/bose-sound-dock-2-excellent-condition-for-ID1mdzA7.html
4000,Gray CRT Television With Remote,https://www.olx.in/item/gray-crt-television-with-remote-ID1mdzwH.html
6000,Onida 25ltr Capacity Big Micro Oven Power Grill.,https://www.olx.in/item/onida-25ltr-capacity-big-micro-oven-power-grill-ID1mdzHD.html
450,Round Black And Gray Portable Speaker,https://www.olx.in/item/round-black-and-gray-portable-speaker-ID1mdziW.html
4500,Black And Gray CRT TV,https://www.olx.in/item/black-and-gray-crt-tv-ID1mdzSf.html
1400,Airtel DTH Hd connection 1 Day old,https://www.olx.in/item/airtel-dth-hd-connection-1-day-old-ID1mdA5x.html
4000,Samsung TV 53cm,https://www.olx.in/item/samsung-tv-53cm-ID1mdz9j.html
10000,Polkaudio pA880 UNTOUCH condition,https://www.olx.in/item/polkaudio-pa880-untouch-condition-ID1mdAhz.html
50000,Brown Wooden,https://www.olx.in/item/brown-wooden-ID1mdB7H.html
14990,40 inch full hd led tv with 1year warranty,https://www.olx.in/item/40-inch-full-hd-led-tv-with-1year-warranty-ID1hO0gl.html
3000,12 inch ke 2 Box speaker hai aur amplifier Bhi,https://www.olx.in/item/12-inch-ke-2-box-speaker-hai-aur-amplifier-bhi-ID1mdBcB.html
900,Red And White Corded Headphones,https://www.olx.in/item/red-and-white-corded-headphones-ID1mdwO1.html
100,"Redmi 3s hard case back cover , totally in new",https://www.olx.in/item/redmi-3s-hard-case-back-cover-totally-in-new-ID1mdA5b.html
500,"Woofer 6 "" speaker 8",https://www.olx.in/item/woofer-6-speaker-8-ID1mdv7F.html
6499,24’’ inch Flat LED Screen LED TV With FULL HD,https://www.olx.in/item/24-inch-flat-led-screen-led-tv-with-full-hd-ID1jIDTd.html
5000,Sansui flat tv,https://www.olx.in/item/sansui-flat-tv-ID1mdwVL.html
7000,Sony Samsung sealed pack led tv’s,https://www.olx.in/item/sony-samsung-sealed-pack-led-tvs-ID1llDEf.html
1000,Blue And White Philips Avent Bottle Walkman,https://www.olx.in/item/blue-and-white-philips-avent-bottle-walkman-ID1mdvdh.html
399,Red Bluetooth Headphones,https://www.olx.in/item/red-bluetooth-headphones-ID1mdvgd.html
3100,Google home mini...,https://www.olx.in/item/google-home-mini-ID1mdwPh.html
